PolicyID,ClaimAmount
356293,743
356315,782
356351,1186
356373,721
356452,1237
356532,1226
356544,1269
356564,1191
356582,1157
356618,2219
356622,116
356623,411
356640,1173
356646,1152
356674,1176
356817,1220
356842,375
356893,73
356910,1260
356917,1180
356930,83
356971,2031
356978,1179
356994,1267
357101,1194
357120,1434
357135,4294
357146,1168
357147,1183
357153,1761
357176,1301
357204,1274
357233,1229
357314,974
357468,1199
357516,75
357557,1175
357600,1210
357650,281
357662,1210
357713,1188
357730,209
357739,1157
357776,854
357815,525
357815,1211
357829,1177
357842,1149
357902,956
357928,2091
357934,1151
357946,608
357978,132
357988,1206
358000,1176
358028,1185
358029,1223
358048,1203
358108,2811
358177,1218
358279,1186
358305,173
358308,9770
358314,1166
358330,1221
358338,1561
358385,1219
358403,429
358419,972
358430,4687
358440,118
358441,1221
358451,1177
358525,1142
358528,1181
358536,630
358555,1244
358560,1212
358588,1175
358603,970
358629,1223
358646,1281
358659,274
358669,9805
358730,288
358733,272
358736,1179
358878,3207
358882,102
358884,1373
358968,1206
358981,628
358995,485
358999,119
359036,377
359096,1208
359106,1152
359179,3233
359224,137
359235,1179
359256,1197
359260,830
359325,1274
359326,1229
359331,1230
359341,423
359452,1159
359457,51
359470,1225
359473,9140
359496,95
359496,1207
359523,2331
359531,6495
359536,1239
359543,1180
359579,1201
359608,1148
359652,1169
359693,3105
359814,890
359820,1168
359873,1215
359881,1193
359908,1794
359936,1228
359967,819
359967,1229
360037,1204
360118,1486
360184,1041
360243,1258
360245,1218
360252,955
360271,1193
360304,376
360305,2960
360313,1200
360314,503
360322,1279
360322,1249
360323,1234
360339,1185
360362,1185
360376,607
360391,188
360402,1241
360403,1225
360418,1254
360419,1210
360431,1204
360433,94
360453,1369
360523,760
360531,1192
360550,1226
360569,1187
360591,1237
360612,1285
360622,35
360622,1166
360703,1173
360762,431
360787,1196
360895,1211
360916,1239
360971,1401
361019,1162
361019,1188
361062,1195
361064,451
361069,1153
361083,1202
361094,1200
361108,1170
361133,11578
361155,1195
361242,1254
361242,1243
361260,1244
361265,1273
361276,1303
361302,157
361344,3305
361410,1192
361444,1237
361642,1157
361691,83
361722,2011
361750,1175
361815,86
361885,1265
362040,1181
362135,1197
362160,1223
362191,1225
362206,1420
362207,1181
362215,1260
362245,1154
362258,444
362355,1227
362481,1211
362608,1207
362678,1013
362686,1556
362701,3067
362721,1196
362770,3182
362806,3322
362811,1599
362814,773
362866,1181
362904,571
362935,83
362993,1220
363000,1199
363041,1247
363046,545
363073,1198
363116,1228
363126,3206
363143,638
363200,1221
363226,82
363293,1269
363304,1223
363304,88
363348,584
363349,1138
363357,1216
363384,1124
363388,2487
363408,1208
363450,1587
363454,5371
363474,1239
363503,1695
363525,1209
363549,4356
363565,388
363636,407
363640,1170
363641,636
363641,1161
363690,609
363804,39
363808,1209
363844,101
363883,821
363903,1201
363935,2751
363949,1239
363953,3091
363965,1315
363987,1185
363987,1214
363987,1221
364024,42
364038,4722
364064,39250
364082,1157
364083,359
364083,10013
364101,1140
364199,566
364295,747
364317,1186
364325,1182
364396,496
364403,1519
364408,184
364410,1245
364435,454
364435,1255
364456,1236
364479,1170
364495,1224
364510,1228
364551,2013
364577,1207
364619,167
364643,1228
364676,1163
364706,7687
364784,180
364830,1206
364836,69
364837,549
364841,1237
364901,1177
364913,95
364996,1165
365012,1199
365032,1176
365112,1261
365117,1169
365124,485
365127,360
365138,580
365150,1258
365252,563
365293,1021
365305,1228
365322,1260
365367,1163
365370,1220
365381,1278
365395,1230
365411,1982
365429,403
365457,1171
365494,2279
365538,5883
365553,750
365580,1254
365597,1226
365602,141
365622,1210
365633,1200
365642,1185
365738,1221
365747,975
365765,377
365777,660
365810,232
365812,1252
365916,1152
365950,1172
366046,728
366058,699
366090,1355
366098,256
366132,1191
366220,4277
366225,556
366229,2100
366229,1235
366362,262
366388,1256
366390,1300
366414,543
366478,1377
366478,129
366538,607
366623,1384
366626,1297
366674,1209
366684,1176
366712,1260
366722,977
366837,1208
366866,1256
366888,1215
366928,27357
366928,634
366959,1863
366974,1196
367017,1229
367074,1208
367189,884
367247,572
367255,288
367341,593
367385,1199
367421,1175
367523,706
367576,1161
367594,1365
367703,1228
367716,608
367716,388
367728,1246
367828,1202
367943,528
367988,1171
368023,746
368023,1141
368025,773
368082,1158
368159,1751
368184,1171
368192,1160
368192,1215
368411,1164
368477,1245
368507,1210
368589,1203
368592,1326
368595,597
368598,100
368605,1308
368621,850
368621,572
368669,1203
368764,1207
368780,6924
368780,7645
368826,1332
368837,584
368874,572
368912,1190
368936,1229
368975,1229
369001,1231
369032,1230
369083,1271
369112,1197
369176,1229
369196,2139
369233,1177
369247,1197
369343,1293
369361,1186
369449,599
369453,1187
369472,1199
369550,1239
369551,592
369693,1116
369743,1203
369743,1221
369744,995
369757,1133
369794,562
369863,638
370032,505
370032,1193
370076,1081
370079,1196
370148,1187
370156,1132
370156,1189
370175,1231
370182,1209
370190,1228
370340,1028
370378,717
370400,1279
370419,828
370475,410
370487,376
370487,731
370511,1203
370572,1239
370613,1206
370621,489
370658,1149
370663,1200
370688,1206
370976,1195
370985,10954
370985,4488
371009,1376
371088,1696
371128,1212
371171,1247
371292,172
371292,751
371430,1226
371476,296
371498,1298
371507,905
371515,1298
371585,1161
371595,1200
371598,1324
371625,1182
371637,1186
371660,1350
371679,578
371710,1255
371718,1311
371726,8089
371791,1246
371793,1183
371852,724
371860,1973
371889,1198
371917,1194
371950,1167
371963,1237
371983,1815
371996,459
372006,714
372049,1207
372141,688
372205,612
372205,707
372215,1181
372215,1357
372301,1194
372325,1240
372329,1347
372339,1148
372452,68385
372516,1195
372523,193
372533,1275
372586,1151
372590,1299
372597,1267
372598,625
372645,626
372674,1199
372684,1211
372689,896
372735,1204
372751,9
372773,1181
372787,1746
372810,1243
372871,1380
372877,1286
372885,1197
372994,1220
373021,402
373049,236
373087,1161
373103,1273
373150,1198
373164,1254
373263,1206
373279,529
373279,1158
373338,1222
373386,1234
373485,1212
373614,3728
373645,648
373656,679
373677,1207
373678,611
373694,26148
373742,1250
373759,659
373963,1168
373971,1221
374000,1189
374021,1207
374033,211
374070,1210
374104,1190
374113,1163
374127,437
374140,1273
374140,1403
374153,349
374286,564
374286,1222
374356,1342
374436,1214
374438,565
374470,1196
374616,85294
374640,1136
374660,7600
374660,1211
374718,616
374735,1275
374779,1352
374789,624
374830,3431
374857,773
374863,1201
374892,7607
374892,6741
374921,1275
374946,592
374974,90
374990,100
374991,1155
375002,1264
375021,628
375073,652
375101,3444
375143,409
375143,1422
375161,1203
375200,1179
375238,1358
375453,95
375464,1223
375477,629
375651,1224
375716,1374
375751,1191
375778,1201
375802,1222
375849,669
375849,1211
375907,599
375972,1218
376050,633
376055,1171
376105,1291
376223,1276
376294,685
376294,1257
376345,83
376345,580
376377,202
376383,1236
376422,1228
376447,1277
376456,591
376466,1317
376599,1242
376610,643
376664,1269
376680,1297
376691,1138
376715,1178
376776,1331
376861,1209
376869,976
376978,125705
376997,1171
377024,1374
377061,1264
377142,1263
377197,628
377227,1300
377308,1126
377351,1202
377407,1238
377427,1197
377533,1331
377582,1198
377637,964
377668,675
377668,2553
377681,1248
377704,22000
377704,8070
377721,476
377769,897
377874,560
377885,563
377885,1130
377924,2224
377929,541
377958,1137
377963,1367
377989,95
377996,1200
377997,1193
378153,1211
378154,1264
378155,574
378155,766
378171,755
378240,1156
378243,17307
378243,9018
378292,1140
378318,1235
378331,1239
378363,6856
378363,1251
378377,4311
378403,1133
378466,946
378514,1239
378537,1204
378537,574
378546,2897
378549,8619
378579,578
378579,1173
378605,1010
378614,1024
378708,1263
378840,1202
378897,6215
378908,22001
378908,1173
378931,1211
378992,1213
379131,1209
379173,1221
379198,1202
379291,1291
379305,2533
379404,1389
379421,588
379440,1240
379533,1218
379545,565
379566,1172
379656,1169
379789,940
379789,1199
379805,3207
379832,568
379868,1236
380024,373
380144,619
380149,892
380151,1293
380155,606
380184,1185
380223,1345
380242,1204
380252,3839
380328,594
380354,1193
380357,2793
380357,1173
380358,2430
380374,1179
380383,546
380383,1258
380392,2391
380411,1185
380420,2389
380452,557
380460,68
380475,2322
380519,1152
380525,1172
380603,221
380616,1208
380645,11
380653,529
380677,1264
380686,746
380686,2193
380736,651
380758,676
380783,2447
380790,1320
380793,601
380827,2560
380893,153
380893,3281
380908,1352
380969,5858
380976,1131
381058,1231
381095,2515
381110,13139
381201,80
381201,108
381233,1264
381265,2527
381284,1287
381304,1236
381330,1250
381398,2374
381483,588
381489,2731
381489,1217
381593,1269
381739,2574
381780,1233
381852,3518
381907,1217
381908,1193
381938,6995
381938,1180
381949,614
381989,1158
382098,736
382208,2435
382213,1189
382228,2361
382236,879
382263,1170
382286,175
382286,610
382357,108
382380,25519
382401,1249
382414,1198
382424,2742
382441,1210
382444,653
382470,1187
382475,2360
382478,1191
382520,349
382620,2375
382683,1225
382704,1173
382716,6807
382716,1215
382716,2121
382740,1130
382749,572
382749,1215
382752,118
382785,1318
382860,1830
383020,1181
383037,1243
383037,2602
383124,2518
383146,1260
383305,653
383305,630
383315,4551
383315,972
383320,981
383365,1272
383478,931
383657,1241
383688,894
383688,1197
383849,1388
383884,615
384052,1323
384089,575
384089,1179
384100,2465
384115,831
384120,2456
384270,2503
384280,125
384288,692
384329,1205
384362,2514
384393,1204
384461,1330
384634,1008
384634,555
384708,1376
384784,592
384800,3126
384879,1203
384982,1126
384991,190
385071,343
385098,7040
385522,1033
385760,1213
385926,1247
385947,1307
385971,1364
385971,1437
386076,1225
386252,1411
386292,465
386292,3966
386517,586
386522,1368
386641,477
386669,1226
386746,942
386786,1206
386793,1263
386828,1271
386918,1157
387023,1402
387079,1992
387092,1343
387100,1225
387191,1219
387265,1365
387366,1227
387390,1310
387399,565
387399,1223
387625,1288
387650,1275
387671,199
387719,1285
387731,1354
387794,1262
387801,626
387810,1216
387815,1337
387849,1192
387871,1410
387879,581
387980,1313
388211,576
388586,1263
388604,1243
388608,1211
388618,655
388693,1310
388708,1285
388725,651
388811,1215
388816,1340
388839,1394
389031,805
389289,949
389326,1327
389546,1279
389568,655
389668,1293
389700,265
389903,7206
389903,1224
389922,1326
389935,1192
389970,1221
389996,4357
390009,1279
390012,1833
390098,1263
390103,843
390113,1027
390123,1203
390166,1454
390270,1244
390319,1306
390409,7537
390409,955
390428,1252
390577,549
390577,1035
390640,140
390640,899
390640,2188
390667,1891
390732,3387
390756,1205
390790,693
390838,1106
390854,1265
390971,1999
391050,888
391100,620
391112,1306
391135,1391
391180,295
391254,3065
391284,642
391360,1279
391370,1209
391445,277
391462,520
391462,586
391465,1236
391654,263
391658,1185
391752,1329
391756,3586
391830,1184
391834,1267
391878,1274
391964,1470
392000,287
392047,670
392047,1341
392058,1405
392105,1230
392112,8269
392117,3133
392117,566
392216,1457
392218,1145
392298,548
392299,1338
392320,10185
392352,6993
392373,9993
392378,1245
392387,1524
392437,1441
392467,109
392467,1746
392557,757
392633,1252
392650,1145
392798,646
392901,6963
392936,1313
392940,699
392964,1232
393004,7550
393004,1432
393011,1379
393053,1347
393108,1342
393128,597
393150,665
393155,614
393155,1223
393183,1432
393210,1404
393275,1792
393290,1928
393331,548
393337,1320
393434,1952
393565,1235
393595,579
393596,11072
393599,820
393599,611
393626,859
393630,15858
393630,1373
393693,619
393770,177
393849,5644
393898,606
393903,624
394051,1971
394072,1839
394122,1339
394165,7015
394165,1191
394166,3791
394175,1337
394236,1319
394245,652
394283,1220
394399,1252
394480,1164
394526,1338
394568,1308
394684,1215
394725,1228
394837,1324
394841,1410
394994,74
394995,7134
395006,1255
395083,637
395089,6963
395089,1329
395110,6967
395115,1493
395124,1324
395140,1235
395198,1510
395270,97
395280,1188
395329,12412
395484,815
395607,1256
395617,1445
395659,1397
395730,2632
395808,677
395885,1740
395989,1777
396067,1944
396080,6973
396080,4104
396166,1415
396187,2412
396327,2532
396439,2491
396464,5650
396464,633
396579,1451
396617,1324
396625,1223
396677,1348
396754,2553
396790,1345
396801,582
396801,823
396822,2860
396832,1357
396853,1494
396900,2538
396904,1442
396915,1194
396931,1349
396934,2600
396975,1318
397026,1315
397039,1366
397116,7868
397116,1481
397194,1197
397230,1213
397276,7133
397280,95
397284,1497
397290,1400
397340,615
397357,595
397422,1333
397573,1164
397592,7118
397634,313
397647,1473
397757,1293
397762,1301
397823,1208
397826,1965
397835,116
397882,1158
397884,8963
398000,1339
398074,631
398084,1965
398198,10117
398202,1434
398281,1231
398291,3580
398502,1428
398566,2521
398570,1240
398605,2591
